gene,string_id
PBIP1,"['9606.ENSP00000281453', '9606.ENSP00000281453', '9606.ENSP00000281453', '9606.ENSP00000281453']"
PBK,"['9606.ENSP00000428489', '9606.ENSP00000428489', '9606.ENSP00000428489', '9606.ENSP00000428489', '9606.ENSP00000428489']"
PBK1,"['9606.ENSP00000460871', '9606.ENSP00000460871', '9606.ENSP00000460871', '9606.ENSP00000460871']"
PBLD,"['9606.ENSP00000351619', '9606.ENSP00000351619', '9606.ENSP00000351619', '9606.ENSP00000351619', '9606.ENSP00000351619']"
PBLT,"['9606.ENSP00000417182', '9606.ENSP00000417182', '9606.ENSP00000417182', '9606.ENSP00000417182']"
PBM1,"['9606.ENSP00000378578', '9606.ENSP00000378578', '9606.ENSP00000378578', '9606.ENSP00000378578']"
PBMEI,['9606.ENSP00000348632']
PBMUCL1,"['9606.ENSP00000455906', '9606.ENSP00000455906', '9606.ENSP00000455906', '9606.ENSP00000455906']"
PBOV1,"['9606.ENSP00000432353', '9606.ENSP00000432353', '9606.ENSP00000432353', '9606.ENSP00000432353', '9606.ENSP00000432353']"
PBP,"['9606.ENSP00000261313', '9606.ENSP00000261313', '9606.ENSP00000261313', '9606.ENSP00000261313', '9606.ENSP00000262304', '9606.ENSP00000262304', '9606.ENSP00000262304', '9606.ENSP00000266037', '9606.ENSP00000266037', '9606.ENSP00000266037', '9606.ENSP00000296028', '9606.ENSP00000296028', '9606.ENSP00000296028', '9606.ENSP00000300651', '9606.ENSP00000300651', '9606.ENSP00000300651', '9606.ENSP00000300651']"
PBP74,"['9606.ENSP00000297185', '9606.ENSP00000297185', '9606.ENSP00000297185']"
PBR,"['9606.ENSP00000379563', '9606.ENSP00000379563', '9606.ENSP00000379563']"
PBR-IP,['9606.ENSP00000345824']
PBRM1,"['9606.ENSP00000386593', '9606.ENSP00000386593', '9606.ENSP00000386593', '9606.ENSP00000386593', '9606.ENSP00000386593']"
PBS,"['9606.ENSP00000255380', '9606.ENSP00000379563']"
PBSCF,['9606.ENSP00000266735']
PBSCG,['9606.ENSP00000393388']
PBSF,"['9606.ENSP00000379140', '9606.ENSP00000379140', '9606.ENSP00000379140']"
PBT,"['9606.ENSP00000288135', '9606.ENSP00000288135', '9606.ENSP00000288135']"
PBX1,"['9606.ENSP00000405890', '9606.ENSP00000405890', '9606.ENSP00000405890', '9606.ENSP00000405890', '9606.ENSP00000405890']"
PBX2,"['9606.ENSP00000364190', '9606.ENSP00000364190', '9606.ENSP00000364190', '9606.ENSP00000364190', '9606.ENSP00000364190']"
PBX2MHC,"['9606.ENSP00000364190', '9606.ENSP00000364190', '9606.ENSP00000364190']"
PBX3,"['9606.ENSP00000362588', '9606.ENSP00000362588', '9606.ENSP00000362588', '9606.ENSP00000362588', '9606.ENSP00000362588']"
PBX4,"['9606.ENSP00000251203', '9606.ENSP00000251203', '9606.ENSP00000251203', '9606.ENSP00000251203', '9606.ENSP00000251203']"
PBXIP1,"['9606.ENSP00000357448', '9606.ENSP00000357448', '9606.ENSP00000357448', '9606.ENSP00000357448', '9606.ENSP00000357448']"
PC,"['9606.ENSP00000234071', '9606.ENSP00000308452', '9606.ENSP00000367817', '9606.ENSP00000367817', '9606.ENSP00000367817', '9606.ENSP00000498994', '9606.ENSP00000498994', '9606.ENSP00000498994', '9606.ENSP00000498994', '9606.ENSP00000498994']"
PC-1,"['9606.ENSP00000498074', '9606.ENSP00000498074', '9606.ENSP00000498074']"
PC-3,"['9606.ENSP00000419194', '9606.ENSP00000419194']"
PC-43,"['9606.ENSP00000312070', '9606.ENSP00000312070']"
PC-LKC,"['9606.ENSP00000424565', '9606.ENSP00000424565']"
PC-TP,['9606.ENSP00000460437']
PC1,"['9606.ENSP00000262304', '9606.ENSP00000301653', '9606.ENSP00000308024', '9606.ENSP00000308024', '9606.ENSP00000308024', '9606.ENSP00000498074']"
PC2,"['9606.ENSP00000237596', '9606.ENSP00000237596', '9606.ENSP00000237596', '9606.ENSP00000252252', '9606.ENSP00000262545', '9606.ENSP00000262545', '9606.ENSP00000262545', '9606.ENSP00000269397', '9606.ENSP00000269397', '9606.ENSP00000269397', '9606.ENSP00000308452']"
PC3,"['9606.ENSP00000269385', '9606.ENSP00000269385', '9606.ENSP00000269385', '9606.ENSP00000269385', '9606.ENSP00000289228', '9606.ENSP00000290551', '9606.ENSP00000290551', '9606.ENSP00000290551', '9606.ENSP00000290551', '9606.ENSP00000308024', '9606.ENSP00000308024', '9606.ENSP00000308024', '9606.ENSP00000369317']"
PC3-96,"['9606.ENSP00000283290', '9606.ENSP00000283290', '9606.ENSP00000283290']"
PC326,"['9606.ENSP00000356814', '9606.ENSP00000356814']"
PC3B,"['9606.ENSP00000348300', '9606.ENSP00000348300', '9606.ENSP00000348300', '9606.ENSP00000348300']"
PC4,"['9606.ENSP00000252252', '9606.ENSP00000265073', '9606.ENSP00000265073', '9606.ENSP00000265073', '9606.ENSP00000265073', '9606.ENSP00000265073', '9606.ENSP00000300954', '9606.ENSP00000300954', '9606.ENSP00000300954', '9606.ENSP00000300954', '9606.ENSP00000384477', '9606.ENSP00000384477', '9606.ENSP00000384477']"
PC42,['9606.ENSP00000287008']
PC43,"['9606.ENSP00000312070', '9606.ENSP00000312070', '9606.ENSP00000312070']"
PC5,"['9606.ENSP00000446280', '9606.ENSP00000446280', '9606.ENSP00000446280', '9606.ENSP00000446280']"
PC6,"['9606.ENSP00000446280', '9606.ENSP00000446280', '9606.ENSP00000446280', '9606.ENSP00000446280']"
PC6A,['9606.ENSP00000446280']
PC7,"['9606.ENSP00000325917', '9606.ENSP00000325917', '9606.ENSP00000325917', '9606.ENSP00000325917']"
PC8,"['9606.ENSP00000325917', '9606.ENSP00000325917', '9606.ENSP00000325917', '9606.ENSP00000325917']"
PC9,['9606.ENSP00000303208']
PCA,"['9606.ENSP00000355938', '9606.ENSP00000355938', '9606.ENSP00000355938']"
PCA1,"['9606.ENSP00000302232', '9606.ENSP00000498074', '9606.ENSP00000498074', '9606.ENSP00000498074']"
PCAD,"['9606.ENSP00000264012', '9606.ENSP00000264012', '9606.ENSP00000264012']"
PCAF,"['9606.ENSP00000263754', '9606.ENSP00000263754', '9606.ENSP00000263754', '9606.ENSP00000263754']"
PCAF-b,"['9606.ENSP00000225916', '9606.ENSP00000225916', '9606.ENSP00000225916']"
PCAG1,['9606.ENSP00000326052']
PCAN,"['9606.ENSP00000379212', '9606.ENSP00000379212', '9606.ENSP00000379212']"
PCANAP1,"['9606.ENSP00000378119', '9606.ENSP00000378119', '9606.ENSP00000378119', '9606.ENSP00000378119']"
PCANAP2,"['9606.ENSP00000356113', '9606.ENSP00000356113', '9606.ENSP00000356113']"
PCANAP5,"['9606.ENSP00000274979', '9606.ENSP00000274979', '9606.ENSP00000274979', '9606.ENSP00000274979']"
PCANAP5L,"['9606.ENSP00000274979', '9606.ENSP00000274979', '9606.ENSP00000274979']"
PCANAP6,"['9606.ENSP00000356113', '9606.ENSP00000356113', '9606.ENSP00000356113', '9606.ENSP00000356113']"
PCANAP7,"['9606.ENSP00000444201', '9606.ENSP00000444201', '9606.ENSP00000444201']"
PCANAP8,"['9606.ENSP00000356113', '9606.ENSP00000356113', '9606.ENSP00000356113']"
PCAP,"['9606.ENSP00000267085', '9606.ENSP00000267085', '9606.ENSP00000267085']"
PCAR1,"['9606.ENSP00000420194', '9606.ENSP00000420194']"
PCARE,"['9606.ENSP00000332809', '9606.ENSP00000332809', '9606.ENSP00000332809', '9606.ENSP00000332809', '9606.ENSP00000332809']"
PCARP,['9606.ENSP00000355938']
PCASP1,"['9606.ENSP00000497997', '9606.ENSP00000497997', '9606.ENSP00000497997']"
PCB,"['9606.ENSP00000498994', '9606.ENSP00000498994', '9606.ENSP00000498994']"
PCBC,['9606.ENSP00000383053']
PCBD,"['9606.ENSP00000299299', '9606.ENSP00000299299', '9606.ENSP00000299299', '9606.ENSP00000299299']"
PCBD1,"['9606.ENSP00000299299', '9606.ENSP00000299299', '9606.ENSP00000299299', '9606.ENSP00000299299', '9606.ENSP00000299299']"
PCBD2,"['9606.ENSP00000421544', '9606.ENSP00000421544', '9606.ENSP00000421544', '9606.ENSP00000421544', '9606.ENSP00000421544']"
PCBP1,"['9606.ENSP00000305556', '9606.ENSP00000305556', '9606.ENSP00000305556', '9606.ENSP00000305556', '9606.ENSP00000305556']"
PCBP2,"['9606.ENSP00000352438', '9606.ENSP00000352438', '9606.ENSP00000352438', '9606.ENSP00000352438', '9606.ENSP00000352438']"
PCBP3,"['9606.ENSP00000383168', '9606.ENSP00000383168', '9606.ENSP00000383168', '9606.ENSP00000383168', '9606.ENSP00000383168']"
PCBP3-OT1,"['9606.ENSP00000383168', '9606.ENSP00000383168', '9606.ENSP00000383168', '9606.ENSP00000383168']"
PCBP3OT,"['9606.ENSP00000383168', '9606.ENSP00000383168', '9606.ENSP00000383168', '9606.ENSP00000383168']"
PCBP4,"['9606.ENSP00000417196', '9606.ENSP00000417196', '9606.ENSP00000417196', '9606.ENSP00000417196', '9606.ENSP00000417196']"
PCC,['9606.ENSP00000264376']
PCCA,"['9606.ENSP00000365462', '9606.ENSP00000365462', '9606.ENSP00000365462', '9606.ENSP00000365462', '9606.ENSP00000365462']"
PCCB,"['9606.ENSP00000419027', '9606.ENSP00000419027', '9606.ENSP00000419027', '9606.ENSP00000419027', '9606.ENSP00000419027']"
PCCF,['9606.ENSP00000356771']
PCCMT,"['9606.ENSP00000343552', '9606.ENSP00000343552', '9606.ENSP00000343552', '9606.ENSP00000343552']"
PCCP1,['9606.ENSP00000476295']
PCCX1,"['9606.ENSP00000390475', '9606.ENSP00000390475', '9606.ENSP00000390475', '9606.ENSP00000390475']"
PCCX2,"['9606.ENSP00000366271', '9606.ENSP00000366271', '9606.ENSP00000366271', '9606.ENSP00000366271']"
PCD,"['9606.ENSP00000265104', '9606.ENSP00000265104', '9606.ENSP00000265104', '9606.ENSP00000299299', '9606.ENSP00000299299', '9606.ENSP00000299299', '9606.ENSP00000436975', '9606.ENSP00000436975', '9606.ENSP00000436975', '9606.ENSP00000480538', '9606.ENSP00000480538', '9606.ENSP00000480538']"
PCD17,['9606.ENSP00000268383']
PCDC5RP,"['9606.ENSP00000360532', '9606.ENSP00000360532', '9606.ENSP00000360532', '9606.ENSP00000360532']"
PCDGF,"['9606.ENSP00000053867', '9606.ENSP00000053867', '9606.ENSP00000053867']"
PCDH-ALPHA-C1,['9606.ENSP00000253807']
PCDH-ALPHA-C2,"['9606.ENSP00000289269', '9606.ENSP00000289269', '9606.ENSP00000289269']"
PCDH-ALPHA1,['9606.ENSP00000420840']
PCDH-ALPHA10,"['9606.ENSP00000304234', '9606.ENSP00000304234', '9606.ENSP00000304234']"
PCDH-ALPHA11,"['9606.ENSP00000381636', '9606.ENSP00000381636', '9606.ENSP00000381636']"
PCDH-ALPHA12,"['9606.ENSP00000381628', '9606.ENSP00000381628', '9606.ENSP00000381628']"
PCDH-ALPHA13,"['9606.ENSP00000289272', '9606.ENSP00000289272', '9606.ENSP00000289272']"
PCDH-ALPHA2,['9606.ENSP00000431748']
PCDH-ALPHA3,"['9606.ENSP00000429808', '9606.ENSP00000429808', '9606.ENSP00000429808']"
PCDH-ALPHA4,"['9606.ENSP00000435300', '9606.ENSP00000435300', '9606.ENSP00000435300']"
PCDH-ALPHA5,"['9606.ENSP00000436557', '9606.ENSP00000436557', '9606.ENSP00000436557']"
PCDH-ALPHA6,"['9606.ENSP00000433378', '9606.ENSP00000433378', '9606.ENSP00000433378']"
PCDH-ALPHA7,['9606.ENSP00000436426']
PCDH-ALPHA8,['9606.ENSP00000434655']
PCDH-ALPHA9,"['9606.ENSP00000436042', '9606.ENSP00000436042', '9606.ENSP00000436042']"
PCDH-BETA1,"['9606.ENSP00000307234', '9606.ENSP00000307234', '9606.ENSP00000307234']"
PCDH-BETA10,['9606.ENSP00000239446']
PCDH-BETA11,"['9606.ENSP00000346802', '9606.ENSP00000346802', '9606.ENSP00000346802']"
PCDH-BETA12,"['9606.ENSP00000239450', '9606.ENSP00000239450', '9606.ENSP00000239450']"
PCDH-BETA13,"['9606.ENSP00000345491', '9606.ENSP00000345491', '9606.ENSP00000345491']"
PCDH-BETA14,"['9606.ENSP00000239449', '9606.ENSP00000239449', '9606.ENSP00000239449']"
PCDH-BETA15,"['9606.ENSP00000231173', '9606.ENSP00000231173', '9606.ENSP00000231173']"
PCDH-BETA16,"['9606.ENSP00000477314', '9606.ENSP00000477314', '9606.ENSP00000477314']"
PCDH-BETA2,"['9606.ENSP00000194155', '9606.ENSP00000194155', '9606.ENSP00000194155']"
PCDH-BETA3,"['9606.ENSP00000231130', '9606.ENSP00000231130', '9606.ENSP00000231130']"
PCDH-BETA4,"['9606.ENSP00000194152', '9606.ENSP00000194152', '9606.ENSP00000194152']"
PCDH-BETA5,"['9606.ENSP00000231134', '9606.ENSP00000231134', '9606.ENSP00000231134']"
PCDH-BETA6,"['9606.ENSP00000231136', '9606.ENSP00000231136', '9606.ENSP00000231136']"
PCDH-BETA7,"['9606.ENSP00000231137', '9606.ENSP00000231137', '9606.ENSP00000231137']"
PCDH-BETA8,"['9606.ENSP00000239444', '9606.ENSP00000239444', '9606.ENSP00000239444']"
PCDH-BETA9,"['9606.ENSP00000478606', '9606.ENSP00000478606', '9606.ENSP00000478606']"
PCDH-GAMMA-A1,"['9606.ENSP00000431083', '9606.ENSP00000431083', '9606.ENSP00000431083']"
PCDH-GAMMA-A10,"['9606.ENSP00000381611', '9606.ENSP00000381611', '9606.ENSP00000381611']"
PCDH-GAMMA-A11,"['9606.ENSP00000381589', '9606.ENSP00000381589', '9606.ENSP00000381589']"
PCDH-GAMMA-A12,"['9606.ENSP00000252085', '9606.ENSP00000252085', '9606.ENSP00000252085']"
PCDH-GAMMA-A2,"['9606.ENSP00000378077', '9606.ENSP00000378077', '9606.ENSP00000378077']"
PCDH-GAMMA-A3,"['9606.ENSP00000253812', '9606.ENSP00000253812', '9606.ENSP00000253812']"
PCDH-GAMMA-A4,"['9606.ENSP00000458570', '9606.ENSP00000458570', '9606.ENSP00000458570']"
PCDH-GAMMA-A5,"['9606.ENSP00000429834', '9606.ENSP00000429834', '9606.ENSP00000429834']"
PCDH-GAMMA-A6,"['9606.ENSP00000429601', '9606.ENSP00000429601', '9606.ENSP00000429601']"
PCDH-GAMMA-A7,"['9606.ENSP00000430024', '9606.ENSP00000430024', '9606.ENSP00000430024']"
PCDH-GAMMA-A8,"['9606.ENSP00000381605', '9606.ENSP00000381605', '9606.ENSP00000381605']"
PCDH-GAMMA-A9,"['9606.ENSP00000460274', '9606.ENSP00000460274', '9606.ENSP00000460274']"
PCDH-GAMMA-B1,"['9606.ENSP00000429273', '9606.ENSP00000429273', '9606.ENSP00000429273']"
PCDH-GAMMA-B2,"['9606.ENSP00000429018', '9606.ENSP00000429018', '9606.ENSP00000429018']"
PCDH-GAMMA-B3,"['9606.ENSP00000461862', '9606.ENSP00000461862', '9606.ENSP00000461862']"
PCDH-GAMMA-B4,"['9606.ENSP00000428288', '9606.ENSP00000428288', '9606.ENSP00000428288']"
PCDH-GAMMA-B5,"['9606.ENSP00000478258', '9606.ENSP00000478258', '9606.ENSP00000478258']"
PCDH-GAMMA-B6,"['9606.ENSP00000428603', '9606.ENSP00000428603', '9606.ENSP00000428603']"
PCDH-GAMMA-B7,"['9606.ENSP00000381594', '9606.ENSP00000381594', '9606.ENSP00000381594']"
PCDH-GAMMA-C3,"['9606.ENSP00000312070', '9606.ENSP00000312070', '9606.ENSP00000312070']"
PCDH-GAMMA-C4,"['9606.ENSP00000306918', '9606.ENSP00000306918', '9606.ENSP00000306918']"
PCDH-GAMMA-C5,"['9606.ENSP00000252087', '9606.ENSP00000252087', '9606.ENSP00000252087']"
PCDH-X,"['9606.ENSP00000362186', '9606.ENSP00000362186', '9606.ENSP00000362186']"
PCDH-Y,['9606.ENSP00000362186']
PCDH1,"['9606.ENSP00000287008', '9606.ENSP00000287008', '9606.ENSP00000287008', '9606.ENSP00000287008', '9606.ENSP00000287008']"
PCDH10,"['9606.ENSP00000264360', '9606.ENSP00000264360', '9606.ENSP00000264360', '9606.ENSP00000264360', '9606.ENSP00000264360']"
PCDH11,"['9606.ENSP00000362186', '9606.ENSP00000362186', '9606.ENSP00000362186', '9606.ENSP00000362186']"
PCDH11X,"['9606.ENSP00000362186', '9606.ENSP00000362186', '9606.ENSP00000362186', '9606.ENSP00000362186', '9606.ENSP00000362186']"
PCDH11Y,"['9606.ENSP00000355419', '9606.ENSP00000355419', '9606.ENSP00000355419', '9606.ENSP00000355419', '9606.ENSP00000362186']"
PCDH12,"['9606.ENSP00000231484', '9606.ENSP00000231484', '9606.ENSP00000231484', '9606.ENSP00000231484', '9606.ENSP00000231484']"
PCDH13,"['9606.ENSP00000386653', '9606.ENSP00000386653', '9606.ENSP00000387250', '9606.ENSP00000387250']"
PCDH15,"['9606.ENSP00000363068', '9606.ENSP00000363068', '9606.ENSP00000363068', '9606.ENSP00000363068', '9606.ENSP00000363068']"
PCDH16,"['9606.ENSP00000299441', '9606.ENSP00000299441', '9606.ENSP00000299441', '9606.ENSP00000299441']"
PCDH17,"['9606.ENSP00000367151', '9606.ENSP00000367151', '9606.ENSP00000367151', '9606.ENSP00000367151', '9606.ENSP00000367151']"
PCDH18,"['9606.ENSP00000355082', '9606.ENSP00000355082', '9606.ENSP00000355082', '9606.ENSP00000355082', '9606.ENSP00000355082']"
PCDH19,"['9606.ENSP00000264360', '9606.ENSP00000362125', '9606.ENSP00000362125', '9606.ENSP00000362125', '9606.ENSP00000362125', '9606.ENSP00000362125']"
PCDH2,"['9606.ENSP00000312070', '9606.ENSP00000312070', '9606.ENSP00000312070', '9606.ENSP00000312070']"
PCDH20,"['9606.ENSP00000386653', '9606.ENSP00000386653', '9606.ENSP00000387250', '9606.ENSP00000387250', '9606.ENSP00000387250']"
PCDH21,"['9606.ENSP00000485478', '9606.ENSP00000485478', '9606.ENSP00000485478', '9606.ENSP00000485478']"
PCDH22,"['9606.ENSP00000355419', '9606.ENSP00000355419', '9606.ENSP00000362186']"
PCDH23,"['9606.ENSP00000349768', '9606.ENSP00000349768', '9606.ENSP00000349768', '9606.ENSP00000349768']"
PCDH24,"['9606.ENSP00000424565', '9606.ENSP00000424565', '9606.ENSP00000424565', '9606.ENSP00000424565']"
PCDH3H,"['9606.ENSP00000478606', '9606.ENSP00000478606', '9606.ENSP00000478606', '9606.ENSP00000478606']"
PCDH3I,"['9606.ENSP00000239444', '9606.ENSP00000239444', '9606.ENSP00000239444', '9606.ENSP00000239444']"
PCDH3X,"['9606.ENSP00000477314', '9606.ENSP00000477314', '9606.ENSP00000477314', '9606.ENSP00000477314']"
PCDH42,['9606.ENSP00000287008']
PCDH68,"['9606.ENSP00000367151', '9606.ENSP00000367151', '9606.ENSP00000367151', '9606.ENSP00000367151']"
PCDH68L,"['9606.ENSP00000355082', '9606.ENSP00000355082', '9606.ENSP00000355082']"
PCDH7,"['9606.ENSP00000441802', '9606.ENSP00000441802', '9606.ENSP00000441802', '9606.ENSP00000441802', '9606.ENSP00000441802']"
PCDH8,"['9606.ENSP00000367177', '9606.ENSP00000367177', '9606.ENSP00000367177', '9606.ENSP00000367177', '9606.ENSP00000367177']"
PCDH9,"['9606.ENSP00000367096', '9606.ENSP00000367096', '9606.ENSP00000367096', '9606.ENSP00000367096', '9606.ENSP00000367096']"
PCDHA1,"['9606.ENSP00000420840', '9606.ENSP00000420840', '9606.ENSP00000420840', '9606.ENSP00000420840', '9606.ENSP00000420840']"
PCDHA10,"['9606.ENSP00000304234', '9606.ENSP00000304234', '9606.ENSP00000304234', '9606.ENSP00000304234', '9606.ENSP00000304234']"
PCDHA11,"['9606.ENSP00000381636', '9606.ENSP00000381636', '9606.ENSP00000381636', '9606.ENSP00000381636', '9606.ENSP00000381636']"
PCDHA12,"['9606.ENSP00000381628', '9606.ENSP00000381628', '9606.ENSP00000381628', '9606.ENSP00000381628', '9606.ENSP00000381628']"
PCDHA13,"['9606.ENSP00000289272', '9606.ENSP00000289272', '9606.ENSP00000289272', '9606.ENSP00000289272', '9606.ENSP00000289272']"
PCDHA2,"['9606.ENSP00000431748', '9606.ENSP00000431748', '9606.ENSP00000431748', '9606.ENSP00000431748', '9606.ENSP00000431748']"
PCDHA3,"['9606.ENSP00000429808', '9606.ENSP00000429808', '9606.ENSP00000429808', '9606.ENSP00000429808', '9606.ENSP00000429808']"
PCDHA4,"['9606.ENSP00000435300', '9606.ENSP00000435300', '9606.ENSP00000435300', '9606.ENSP00000435300', '9606.ENSP00000435300']"
PCDHA5,"['9606.ENSP00000436557', '9606.ENSP00000436557', '9606.ENSP00000436557', '9606.ENSP00000436557', '9606.ENSP00000436557']"
PCDHA6,"['9606.ENSP00000433378', '9606.ENSP00000433378', '9606.ENSP00000433378', '9606.ENSP00000433378', '9606.ENSP00000433378']"
PCDHA7,"['9606.ENSP00000436426', '9606.ENSP00000436426', '9606.ENSP00000436426', '9606.ENSP00000436426', '9606.ENSP00000436426']"
PCDHA8,"['9606.ENSP00000434655', '9606.ENSP00000434655', '9606.ENSP00000434655', '9606.ENSP00000434655', '9606.ENSP00000434655']"
PCDHA9,"['9606.ENSP00000436042', '9606.ENSP00000436042', '9606.ENSP00000436042', '9606.ENSP00000436042', '9606.ENSP00000436042']"
PCDHAC1,"['9606.ENSP00000253807', '9606.ENSP00000253807', '9606.ENSP00000253807', '9606.ENSP00000253807', '9606.ENSP00000253807']"
PCDHAC2,"['9606.ENSP00000289269', '9606.ENSP00000289269', '9606.ENSP00000289269', '9606.ENSP00000289269', '9606.ENSP00000289269']"
PCDHB1,"['9606.ENSP00000307234', '9606.ENSP00000307234', '9606.ENSP00000307234', '9606.ENSP00000307234', '9606.ENSP00000307234']"
PCDHB10,"['9606.ENSP00000239446', '9606.ENSP00000239446', '9606.ENSP00000239446', '9606.ENSP00000239446', '9606.ENSP00000239446']"
PCDHB11,"['9606.ENSP00000346802', '9606.ENSP00000346802', '9606.ENSP00000346802', '9606.ENSP00000346802', '9606.ENSP00000346802']"
PCDHB12,"['9606.ENSP00000239450', '9606.ENSP00000239450', '9606.ENSP00000239450', '9606.ENSP00000239450', '9606.ENSP00000239450']"
PCDHB13,"['9606.ENSP00000345491', '9606.ENSP00000345491', '9606.ENSP00000345491', '9606.ENSP00000345491', '9606.ENSP00000345491']"
PCDHB14,"['9606.ENSP00000239449', '9606.ENSP00000239449', '9606.ENSP00000239449', '9606.ENSP00000239449', '9606.ENSP00000239449']"
PCDHB15,"['9606.ENSP00000231173', '9606.ENSP00000231173', '9606.ENSP00000231173', '9606.ENSP00000231173', '9606.ENSP00000231173']"
PCDHB16,"['9606.ENSP00000477314', '9606.ENSP00000477314', '9606.ENSP00000477314', '9606.ENSP00000477314', '9606.ENSP00000477314']"
PCDHB2,"['9606.ENSP00000194155', '9606.ENSP00000194155', '9606.ENSP00000194155', '9606.ENSP00000194155', '9606.ENSP00000194155', '9606.ENSP00000231130']"
PCDHB3,"['9606.ENSP00000231130', '9606.ENSP00000231130', '9606.ENSP00000231130', '9606.ENSP00000231130', '9606.ENSP00000231130']"
PCDHB4,"['9606.ENSP00000194152', '9606.ENSP00000194152', '9606.ENSP00000194152', '9606.ENSP00000194152', '9606.ENSP00000194152']"
PCDHB5,"['9606.ENSP00000231134', '9606.ENSP00000231134', '9606.ENSP00000231134', '9606.ENSP00000231134', '9606.ENSP00000231134']"
PCDHB6,"['9606.ENSP00000231136', '9606.ENSP00000231136', '9606.ENSP00000231136', '9606.ENSP00000231136', '9606.ENSP00000231136']"
PCDHB7,"['9606.ENSP00000231137', '9606.ENSP00000231137', '9606.ENSP00000231137', '9606.ENSP00000231137', '9606.ENSP00000231137']"
PCDHB8,"['9606.ENSP00000239444', '9606.ENSP00000239444', '9606.ENSP00000239444', '9606.ENSP00000239444']"
PCDHB8a,"['9606.ENSP00000477314', '9606.ENSP00000477314', '9606.ENSP00000477314']"
PCDHB9,"['9606.ENSP00000478606', '9606.ENSP00000478606', '9606.ENSP00000478606', '9606.ENSP00000478606', '9606.ENSP00000478606']"
PCDHGA1,"['9606.ENSP00000431083', '9606.ENSP00000431083', '9606.ENSP00000431083', '9606.ENSP00000431083', '9606.ENSP00000431083']"
PCDHGA10,"['9606.ENSP00000381611', '9606.ENSP00000381611', '9606.ENSP00000381611', '9606.ENSP00000381611', '9606.ENSP00000381611']"
